언론사,섹션,발행시각,제목,URL
한국경제,사회,2026-08-29 12:18,"외국 지원 거부하던 네팔, 한발 물러섰다…""전문가 투입 요청""",https://n.news.naver.com/article/015/0005326184
한국경제,생활/문화,2026-08-29 12:01,5성급 호텔보다 택시기사의 서비스가 감동을 준 이유 [더 라이프이스트-박영실의 고객경험],https://n.news.naver.com/article/015/0005326183
SBS,세계,2026-08-29 11:59,사망자는 늘어나는데 시신 안치실 부족…신원확인도 어려움,https://n.news.naver.com/article/055/0001384345
SBS,세계,2026-08-29 11:58,"일본 경찰, 해외 첩보 수집 강화…전국 경찰관엔 보디캠",https://n.news.naver.com/article/055/0001384344
한국경제,생활/문화,2026-08-29 11:52,200만원 고가에도 '인기 폭발'…요즘 2030 빠진 취미 뭐길래 [트렌드+],https://n.news.naver.com/article/015/0005326182
매일경제,사회,2026-08-29 11:50,"복권 긁다 “어, 5천원 됐네” 대수롭지 않게 여겼는데…1등 5억원 대박",https://n.news.naver.com/article/009/0005727462
한국경제,경제,2026-08-29 11:49,"""삼전닉스와 같은 수혜""…반년 만에 '16조' 벌어들인 회사",https://n.news.naver.com/article/015/0005326181
SBS,사회,2026-08-29 11:46,인천 미추홀구서 자기 집에 불 지른 20대 여성 긴급체포,https://n.news.naver.com/article/055/0001384340
SBS,세계,2026-08-29 11:33,"아메리카호 개명? ""유치하다""…공화당에서도 트럼프 직격",https://n.news.naver.com/article/055/0001384339
매일경제,경제,2026-08-29 11:32,"비트코인, 지난주엔 23% 상승했는데…美연준의장 발언에 다시 8만달러 밑으로",https://n.news.naver.com/article/009/0005727461
SBS,정치,2026-08-29 11:15,"민주 ""감사원 개혁 착수"" vs 국힘 ""감사원 쇄신 쇼""",https://n.news.naver.com/article/055/0001384337
매일경제,사회,2026-08-29 11:13,"“지소연 선수 생리하나 봐, 예민해”…축구 심판 발언에 항의하자 ‘경고’",https://n.news.naver.com/article/009/0005727460
매일경제,경제,2026-08-29 11:03,“이제 주식 무서워졌어요” 파킹형·커버드콜에 몰리는 자금,https://n.news.naver.com/article/009/0005727459
한국경제,경제,2026-08-29 11:01,"예금부터 TDF, 자산배분펀드까지…퇴직연금 상품의 모든 것",https://n.news.naver.com/article/015/0005326177
한국경제,사회,2026-08-29 11:01,"""사장님 나빠요""…12시간 부려먹고 '5만원' 준 사장님의 최후",https://n.news.naver.com/article/015/0005326178
한국경제,세계,2026-08-29 11:01,"""AI 때문에 자릅니다""…18만명 감원, 알고 보니 핑계였다 [한명현의 오피스로그]",https://n.news.naver.com/article/015/0005326179
한국경제,사회,2026-08-29 10:54,"이번엔 제주서 20대 남성 사라졌다…""아들과 연락 안 돼""",https://n.news.naver.com/article/015/0005326176
매일경제,사회,2026-08-29 10:50,"“C급 샤넬백이 1101만원”…‘고액체납자’ 압류품, 2.4배 비싸게 팔린 이유",https://n.news.naver.com/article/009/0005727456
매일경제,생활/문화,2026-08-29 10:50,“조이너스·트루젠 그 회사 맞아?”…2030 사로잡아 매출 450억 올린 ‘숨은 브랜드’,https://n.news.naver.com/article/009/0005727457
한국경제,사회,2026-08-29 10:49,"중국인 유학생 살해 강사 데리고…경찰, 전국 돌며 시신 수색",https://n.news.naver.com/article/015/0005326175
매일경제,생활/문화,2026-08-29 10:48,철 지난 인상주의 그린 화가…일제는 ‘불령선인’이라 불렀다 [미술관의 엽서들],https://n.news.naver.com/article/009/0005727455
SBS,사회,2026-08-29 10:47,"""전남광주 해남 서북서쪽서 규모 2.6 지진 발생""",https://n.news.naver.com/article/055/0001384336
SBS,사회,2026-08-29 10:46,군산 장자대교 해상에 기름띠…의도적 유출 여부 조사,https://n.news.naver.com/article/055/0001384335
SBS,세계,2026-08-29 10:45,대홍수로 중국 티베트 사망자 7명으로 늘어…실종 554명,https://n.news.naver.com/article/055/0001384334
한국경제,생활/문화,2026-08-29 10:39,부산에 울리는 저항의 메아리…부산 비엔날레 개막,https://n.news.naver.com/article/015/0005326174
매일경제,생활/문화,2026-08-29 10:31,"“재수없고 얄미워”…비비, 18년 선배 이서진에 거침없는 돌직구",https://n.news.naver.com/article/009/0005727453
매일경제,사회,2026-08-29 10:25,“정말 지긋지긋하다”…‘다케시마 쌀’ 등장에 서경덕 “그런다고 일본땅 되나”,https://n.news.naver.com/article/009/0005727452
매일경제,사회|세계,2026-08-29 10:22,"“로봇청소기 통해 ‘아내 불륜’ 잡았는데”…남편이 되레 감옥행, 왜?",https://n.news.naver.com/article/009/0005727451
한국경제,세계,2026-08-29 10:21,"트럼프 ""베네수엘라 석유 650억배럴 과반 통제권 확보""",https://n.news.naver.com/article/015/0005326173
한국경제,경제,2026-08-29 10:14,"인권위원장 ""강제실종 피해 구제 법안 조속히 처리해야""",https://n.news.naver.com/article/015/0005326172
한국경제,경제,2026-08-29 10:09,건축비 절감한다고 자재 아꼈다가 나중에 더 큰 비용 치릅니다,https://n.news.naver.com/article/015/0005326170
한국경제,사회,2026-08-29 10:09,의왕역서 입환 작업하던 코레일 직원 열차에 깔려 숨져,https://n.news.naver.com/article/015/0005326171
매일경제,생활/문화,2026-08-29 10:07,"이의정, 뇌종양→고관절 괴사까지 “희망 놨다면…”",https://n.news.naver.com/article/009/0005727450
매일경제,사회,2026-08-29 10:05,아빠 장애인 되자 30년전 가출했던 누나…아빠 사망하니 나타나 “유산 달라”,https://n.news.naver.com/article/009/0005727449
한국경제,사회,2026-08-29 10:01,"""수억원 벌어들였다""…도로연수 강사의 충격 실체 [최영총의 머니크라임]",https://n.news.naver.com/article/015/0005326169
매일경제,생활/문화,2026-08-29 09:58,800만 돌파 오디세이 열풍에 역주행한 ‘그 영화’,https://n.news.naver.com/article/009/0005727448
SBS,생활/문화,2026-08-29 09:57,'오디세이' 열풍에 '트로이' 시청 40배 늘어…놀런 작품도 인기,https://n.news.naver.com/article/055/0001384333
SBS,경제,2026-08-29 09:55,주유소 기름값 15주째 하락…휘발유·경유 1천800원대 유지,https://n.news.naver.com/article/055/0001384332
매일경제,사회|IT/과학,2026-08-29 09:54,“이거 내가 하지 말고 AI한테 시키면 안 되나?”…10년차 기자의 AI에이전트 제작 도전기,https://n.news.naver.com/article/009/0005727447
SBS,사회,2026-08-29 09:54,"""변할게, 다시 만나자""…열흘 뒤 감금·폭행한 60대 집행유예",https://n.news.naver.com/article/055/0001384331
한국경제,사회,2026-08-29 09:53,"""지소연 선수, 생리하나 봐""…축구 경기 중 심판 발언 논란",https://n.news.naver.com/article/015/0005326168
SBS,사회,2026-08-29 09:46,제주서 또 20대 남성 실종…차량은 포구 등대 앞서 발견,https://n.news.naver.com/article/055/0001384330
매일경제,생활/문화,2026-08-29 09:42,"“25년 전 1만원에 샀는데…” 임현식, 조선주 장기투자 결과에 허탈",https://n.news.naver.com/article/009/0005727445
매일경제,경제|사회|세계,2026-08-29 09:42,“제발 그만 와라” 불만 쏟아지더니…1박당 숙박세 받겠다는 ‘슬램덩크 성지’,https://n.news.naver.com/article/009/0005727446
매일경제,경제,2026-08-29 09:39,“월요일 삼전 주가 어떡해” CXMT 깜짝 어닝서프라이즈,https://n.news.naver.com/article/009/0005727444
SBS,사회,2026-08-29 09:38,경부선 의왕역서 작업하던 50대 직원 숨져,https://n.news.naver.com/article/055/0001384329
매일경제,사회,2026-08-29 09:37,"“변할 테니 다시 만나” 약속하더니…60대 남, 여자친구 폭행·감금",https://n.news.naver.com/article/009/0005727443
한국경제,경제,2026-08-29 09:35,"""신청 안 해도 통장에 쏙""…국민연금 수령 쉬워진다",https://n.news.naver.com/article/015/0005326167
매일경제,생활/문화,2026-08-29 09:31,“목소리 잃을 뻔” 박소담·엄정화도 앓았다…스타 괴롭힌 ‘이 암’ [헬스타클럽],https://n.news.naver.com/article/009/0005727442
매일경제,경제,2026-08-29 09:19,강남 찬 바람 부는데…매물 없어 못 사는 이 동네 아파트,https://n.news.naver.com/article/009/0005727441
SBS,사회,2026-08-29 09:17,"""코로나 때문에 폐점"" 주장했지만…CGV, 153억 배상 판결",https://n.news.naver.com/article/055/0001384328
매일경제,사회,2026-08-29 09:15,"“제주서 일하는 아들과 연락 끊겨”…경찰·소방·군, 실종 신고 이틀째 수색중",https://n.news.naver.com/article/009/0005727440
SBS,경제,2026-08-29 09:14,넉 달 만에 원전 19기만큼 늘었다…27GW는 어떻게 계산됐나 [취재파일],https://n.news.naver.com/article/055/0001384327
한국경제,사회,2026-08-29 09:10,코로나 끝난 뒤 폐관한 CGV…남은 임대료 등 153억 배상,https://n.news.naver.com/article/015/0005326166
SBS,사회,2026-08-29 09:10,"법원, 연기자까지 고용해 사기 행각 벌인 자매에 중형",https://n.news.naver.com/article/055/0001384326
한국경제,경제,2026-08-29 09:09,[부고] 소상공인연합회 류필선 전문위원 모친상,https://n.news.naver.com/article/015/0005326165
SBS,세계,2026-08-29 09:07,"[AFTER 8 SPECIAL] ""결국 터졌다!"" '인간 사냥' 시작한 AI…추락한 러시아 드론 뜯었더니 '소름' / SBS / AFTER 8 SPECIAL / 권영인 파리 특파원",https://n.news.naver.com/article/055/0001384325
매일경제,사회,2026-08-29 09:06,"전국 곳곳에 시신 유기…경찰, ‘중국인 유학생 살해’ 中강사 데리고 수색",https://n.news.naver.com/article/009/0005727438
한국경제,세계,2026-08-29 09:02,혼다·닛산 다시 손잡았다…차세대 車OS 공동개발,https://n.news.naver.com/article/015/0005326164
한국경제,IT/과학,2026-08-29 09:01,"""스펙 보고 산 거 아닌데요?""…삼성, 뜻밖의 흥행에 '당황' [홍민성의 테토남]",https://n.news.naver.com/article/015/0005326163
SBS,사회,2026-08-29 09:00,플랫폼 노동 '법적 공백'…해외는 별도 기준 세웠다 [취재파일],https://n.news.naver.com/article/055/0001384324
SBS,사회,2026-08-29 08:58,전남광주 우산동 아파트 14층서 불…거주자 1명 중상,https://n.news.naver.com/article/055/0001384323
매일경제,사회,2026-08-29 08:57,“학폭”VS“선한 친구”…박위 KTX 논란이 ‘신상털기’로 확산,https://n.news.naver.com/article/009/0005727436
한국경제,경제,2026-08-29 08:51,"올해 133% 폭등했는데…""내년까지 간다"" 잘 나가는 이 종목 [분석+]",https://n.news.naver.com/article/015/0005326162
SBS,세계,2026-08-29 08:49,"미 재무 ""엔화 불안 시 미 금리 상승""…엔화 개입 의도 밝혀",https://n.news.naver.com/article/055/0001384322
한국경제,사회,2026-08-29 08:44,12년 전 EBS 다큐서 경고했었다…'네팔 홍수'에 343만뷰 돌파,https://n.news.naver.com/article/015/0005326161
매일경제,생활/문화,2026-08-29 08:42,[단독] 워커힐이 운영하던 캡슐호텔…여수서 결국 문 닫는다,https://n.news.naver.com/article/009/0005727435
SBS,사회,2026-08-29 08:37,"""평균 나이 27세""…대한민국에서 가장 젊은 마을",https://n.news.naver.com/article/055/0001384321
매일경제,경제|생활/문화,2026-08-29 08:32,"1월 후쿠오카·4월 방콕…우리 국민, 올해 주로 어디 갔나 봤더니",https://n.news.naver.com/article/009/0005727434
매일경제,경제,2026-08-29 08:30,“9시부터 일했다” 서류 한 장에 막힌 1억5천만원…법원 판단은? [어쩌다 세상이],https://n.news.naver.com/article/009/0005727433
한국경제,경제,2026-08-29 08:25,美 엔화 매수 개입 옹호한 베선트…미국 금리 상승 위험 거론,https://n.news.naver.com/article/015/0005326160
매일경제,경제,2026-08-29 08:21,“임상 1상인데 계약금만 2700억”…로슈가 찍자 일주일 새 20% 뛴 한미약품 [이주의 Bull기둥],https://n.news.naver.com/article/009/0005727432
매일경제,생활/문화,2026-08-29 08:03,“난 괜찮아”라는 거짓말을 멈추자 자신에게 생긴 일 [장주영 기자의 여책저책],https://n.news.naver.com/article/009/0005727430
한국경제,생활/문화|IT/과학,2026-08-29 08:01,"""운동해도 소용없다""…50대 男 수명, 5.8년 갉아먹은 '이것'",https://n.news.naver.com/article/015/0005326158
한국경제,경제|생활/문화,2026-08-29 08:01,"""한국서 먹히면 전세계 통한다""…강남 한복판 644평 매장 정체 [장서우의 하입:hype]",https://n.news.naver.com/article/015/0005326159
한국경제,사회,2026-08-29 07:58,네팔 대홍수 한국인 9명 나흘째 연락두절…헬기 수색 재추진,https://n.news.naver.com/article/015/0005326157
한국경제,세계,2026-08-29 07:56,"""곰도 벅찬데 사슴까지""…日야생동물 때문에 난리 난 이유 [도쿄나우]",https://n.news.naver.com/article/015/0005326156
한국경제,경제,2026-08-29 07:43,주유소 기름값 15주째 하락…휘발유 L당 1861.3원,https://n.news.naver.com/article/015/0005326155
매일경제,경제,2026-08-29 07:31,"“혹시 나도 깜빡한 돈이?”…휴면계좌 1553만개, 잔액만 1000억원",https://n.news.naver.com/article/009/0005727429
한국경제,경제,2026-08-29 07:31,"""귤보디아 놀러가기 싫어요""…제주 '초유의 사태' 벌어졌다 [이슈+]",https://n.news.naver.com/article/015/0005326153
한국경제,세계,2026-08-29 07:31,"북미 정상회담 성사되면…美 전직 당국자 ""북핵 암묵적 인정 가능성""",https://n.news.naver.com/article/015/0005326154
SBS,사회,2026-08-29 07:30,"아들 두 명 허위 취업·횡령 방조한 경찰 간부…법원 ""강등 처분 정당""",https://n.news.naver.com/article/055/0001384320
SBS,세계,2026-08-29 07:26,"뉴욕증시, 워시 '매파 발언'에 일제 하락",https://n.news.naver.com/article/055/0001384319
SBS,세계,2026-08-29 07:18,"하이닉스, 미국서 HBM 생산…거세지는 투자 압박",https://n.news.naver.com/article/055/0001384318
SBS,경제,2026-08-29 07:16,주차장 '길막' 최대 500만 원…견인도 가능,https://n.news.naver.com/article/055/0001384317
SBS,사회,2026-08-29 07:14,'만취 운전' 수입차에…50대 배달 노동자 숨져,https://n.news.naver.com/article/055/0001384316
한국경제,경제,2026-08-29 07:13,워시 매파 발언에 3대 지수 하락…나스닥 0.52%↓ [뉴욕증시 브리핑],https://n.news.naver.com/article/015/0005326152
SBS,사회,2026-08-29 07:12,물보다 파괴력 두 배 '토석류'…대홍수 피해 키웠다,https://n.news.naver.com/article/055/0001384315
SBS,세계,2026-08-29 07:08,"트럼프, 6월에도 '이해충돌 논란' 쿠팡 주식 매매",https://n.news.naver.com/article/055/0001384313
SBS,사회,2026-08-29 07:08,"""빙하호 멀어 영향 적다"" 판단했지만…빗나간 예상",https://n.news.naver.com/article/055/0001384314
SBS,세계,2026-08-29 07:06,카메라가 포착한 '빙하 산사태'…여기서 시작됐다,https://n.news.naver.com/article/055/0001384311
SBS,세계,2026-08-29 07:06,"국제유가, 워시 '매파 발언'·호르무즈 통항 회복 기대에 하락",https://n.news.naver.com/article/055/0001384312
SBS,세계,2026-08-29 07:04,"트럼프 행정부, 미 유학생 인턴십까지 제한…비자 이어 압박",https://n.news.naver.com/article/055/0001384310
SBS,세계,2026-08-29 07:02,"공화당서도 '아메리카호 개명' 비판…버몬트주지사 ""유치한 일""",https://n.news.naver.com/article/055/0001384308
매일경제,사회,2026-08-29 07:01,가상 세계를 넘어 물리적 현실로 진입한 ‘피지컬 AI’ - 규제 패러다임의 변화 [린 AI리포트],https://n.news.naver.com/article/009/0005727425
매일경제,사회,2026-08-29 07:01,"“현행 대입 체제 마지막 수시, 올해 끝장 본다”…상향? 하향? 복잡해진 ‘합격 셈법’",https://n.news.naver.com/article/009/0005727427
매일경제,사회,2026-08-29 07:01,"매경이 전하는 세상의 지식 (매-세-지, 8월 29일)",https://n.news.naver.com/article/009/0005727428
한국경제,사회,2026-08-29 07:01,'내 것'이라 해서 휴가를 마음대로 써도 되는가? [더 라이프이스트-홍석환의 인사 잘하는 남자],https://n.news.naver.com/article/015/0005326149
한국경제,사회,2026-08-29 07:01,"""3100만원 물어내""…사장님 이어 경찰서장까지 고소한 알바 [사장님 고충백서]",https://n.news.naver.com/article/015/0005326150
매일경제,사회,2026-08-29 06:47,아내 88회 찔러 숨지게 해놓고…“부부관계 유지하려 흉기 가져갔다”,https://n.news.naver.com/article/009/0005727424
매일경제,경제|생활/문화,2026-08-29 06:46,"제네시스, 결국 ‘역대급 결함’ 터졌다?…세계 놀래킨 ‘역대급 실력’ 뽐냈다 [최기성의 허브車]",https://n.news.naver.com/article/009/0005727423
SBS,생활/문화,2026-08-29 06:43,[날씨] 충청·전북 최대 80㎜ 비…수도권·강원 내일 소강,https://n.news.naver.com/article/055/0001384307
SBS,정치,2026-08-29 06:40,"청와대, 손봉기 '재제청' 요청…조희대 ""국민께 송구""",https://n.news.naver.com/article/055/0001384306
SBS,정치,2026-08-29 06:37,"청년 예산 43조로 확대…이 대통령 ""성장 파이 키울 것""",https://n.news.naver.com/article/055/0001384305
매일경제,사회,2026-08-29 06:30,"“한국 여행 갔을 때 먹던 것, 눈물”…美 LA서 대박난 ‘한강 라면’",https://n.news.naver.com/article/009/0005727422
SBS,세계,2026-08-29 06:28,"연준 의장 "" 물가 상승 우려""…금리 인상 시사",https://n.news.naver.com/article/055/0001384301
SBS,세계,2026-08-29 06:25,'대홍수' 할퀴고 간 참혹한 현장…하늘에서 보니,https://n.news.naver.com/article/055/0001384300
매일경제,경제,2026-08-29 06:22,한달동안 상위종목에도 없었는데…한주만에 ‘매수 1위’ 찍은 이 녀석,https://n.news.naver.com/article/009/0005727421
한국경제,경제|세계,2026-08-29 06:21,1800조원은 어느 기업으로?…AI 데이터센터의 기업지도 [박신영의 월가 아나토미],https://n.news.naver.com/article/015/0005326148
SBS,세계,2026-08-29 06:20,"""네팔 군 헬기 ·임차 헬기 1대 현장 수색""",https://n.news.naver.com/article/055/0001384299
매일경제,사회,2026-08-29 06:17,"전광훈 “이재명, 나라 북한에 넘기려 해”…법원 출석길서 또 주장",https://n.news.naver.com/article/009/0005727420
매일경제,생활/문화,2026-08-29 06:12,"가장 프랑스적인 술의 낯선 이름들, 샴페인을 세운 이방인 [전형민의 와인프릭]",https://n.news.naver.com/article/009/0005727419
매일경제,경제,2026-08-29 06:04,신현송 총재의 ‘매파본색’ 언제까지 이어질까 [BOK WATCHER],https://n.news.naver.com/article/009/0005727418
한국경제,경제,2026-08-29 06:01,"""왜 하필 중국"" 퇴직금 올인한 직장인…10년 후 '대박' 터졌다 [권용훈의 직업불만족(族)]",https://n.news.naver.com/article/015/0005326145
한국경제,정치,2026-08-29 06:01,정청래-장동혁의 '평행이론' [여의도는 지금],https://n.news.naver.com/article/015/0005326146
한국경제,경제,2026-08-29 06:01,새벽부터 백화점 앞에 '바글바글'…'제2의 두쫀쿠' 뭐길래,https://n.news.naver.com/article/015/0005326147
한국경제,경제|세계,2026-08-29 05:59,"머스크 ""스페이스X 연간 매출 4800조원 된다""[박신영의 개장전 요것만]",https://n.news.naver.com/article/015/0005326144
한국경제,세계,2026-08-29 05:07,원유비축 다급한 美…베네수 유전확보 임박,https://n.news.naver.com/article/015/0005326142
한국경제,경제,2026-08-29 05:07,"굴즈비 시카고연은 총재 ""美 국채금리 높지 않다""",https://n.news.naver.com/article/015/0005326143
SBS,세계,2026-08-29 04:13,"""트럼프, 김정은과 북핵 용인·종전·한미훈련 중단 논의할 듯""",https://n.news.naver.com/article/055/0001384295
SBS,세계,2026-08-29 03:25,"트럼프 ""우주군 사관학교 창설…우주는 경제·안보에 필수""",https://n.news.naver.com/article/055/0001384294
SBS,세계,2026-08-29 03:22,"이란 최고지도자 ""사회 결속 저해 행위 엄단""…'저항 경제' 강조",https://n.news.naver.com/article/055/0001384293
한국경제,경제|세계,2026-08-29 03:05,"'정면 돌파' 택한 워시, 트럼프도 뚫을 수 있나…시장에선 '합격점' [Fed 워치]",https://n.news.naver.com/article/015/0005326132
매일경제,경제,2026-08-29 00:31,"워시 ""지금 연준 초점은 물가"" … 9월 금리인상 확률 57%로 올라",https://n.news.naver.com/article/009/0005727417
매일경제,경제,2026-08-29 00:27,"잭슨홀 데뷔한 워시 …""美 물가 상승률 우려""",https://n.news.naver.com/article/009/0005727416
한국경제,세계,2026-08-29 00:15,"금리인상 시사한 워시 ""인플레 유의미하게 개선 안돼"" [잭슨홀]",https://n.news.naver.com/article/015/0005326131
한국경제,생활/문화,2026-08-29 00:01,[오늘의 운세] 오늘 뭐 먹지?…8월 29일 띠별 추천 점심메뉴,https://n.news.naver.com/article/015/0005326127
한국경제,생활/문화,2026-08-29 00:01,[오늘의 운세] 2026년 8월 29일 별자리 운세,https://n.news.naver.com/article/015/0005326128
한국경제,생활/문화,2026-08-29 00:01,[오늘의 운세] 2026년 8월 29일 오행별 행운의 컬러,https://n.news.naver.com/article/015/0005326129
한국경제,생활/문화,2026-08-29 00:01,[오늘의 운세] 8월 29일 띠별 운세,https://n.news.naver.com/article/015/0005326130
매일경제,경제,2026-08-29 00:00,[반론보도]「카카오노조 “우리도 영업익 15% 달라”」 등 보도 관련,https://n.news.naver.com/article/009/0005727414
